title,ratings
Olympus Has Fallen,
Shooter,
Frank and Jesse,
Freak Dance,
Little Black Book,
It's a Boy Girl Thing,
The Day of the Doctor,
His Last Vow,
The Lying Detective,
Sherlock,
Georgia O'Keeffe,
Bernard and Doris,
Bachelor Mother,
The True Glory,
My Favorite Wife,
The Diary of Anne Frank,
Good Vibrations,
Ordinary Love,
The Gospel of Us,
The Harvest,
Intersections,
Here,
High Road,
High School,
Crypto,
In the Blink of an Eye,
Inside America,
Thank You for Bombing,
Interview with a Hitman,
Into the Dark,
It Takes Two,
Pass the Ammo,
The Civilization of Maxwell Bright,
It's a Disaster,
Joy Division,
Psychosis,
Jupiter Ascending,
The Matrix 4,
Cloud Atlas,
The Matrix trilogy,
Enter the Matrix,
The Matrix Revolutions,
The Matrix,
Just Like the Son,
Desert Blue,
Homecoming,
Hurricane Streets,
American Psycho 2,
King Kelly,
Leviathan,
Leviathan,
L!fe Happens,
While We Were Here,
A Case of You,
Life Itself,
Passing Glory,
Joe and Max,
Prefontaine,
Hoop Dreams,
Locker 13,
Locker 13,
How to Make a Monster,
Trojan War,
Locker 13,
Love Birds,
Love Walked In,
"Same Love, Same Rain",
Moon of Avellaneda,
Underdogs,
Son of the Bride,
The Secret in Their Eyes,
Lust for Gold,
The Light,
"I'm Fine, Don't Worry",
Welcome,
A Kid,
All Our Desires,
Man on the Train,
Inconceivable,
Best,
The Bridge of San Luis Rey,
Manborg,
Mental,
Muriel's Wedding,
My Best Friend's Wedding,
Confessions of a Shopaholic,
Peter Pan,
Mind the Gap,
Fall,
If Lucy Fell,
Boy Meets Girl,
Defending Your Life,
The Muse,
Mother,
Looking for Comedy in the Muslim World,
Lost in America,
Motives,
Ride or Die,
Killjoy,
My Tutor,
Private Resort,
Naked in New York,
Greetings from Tim Buckley,
Nativity 2: Danger in the Manger,
Confetti,
Never Too Late,
Night Moves,
Wendy and Lucy,
Old Joy,
Certain Women,
Meek's Cutoff,
The Woman with the 5 Elephants,
How High 2,
Not Suitable for Children,
Officer Down,
The Outsider,
The Prince,
House of the Rising Sun,
Papadopoulos & Sons,
Passenger Side,
Reach Me,
15 Minutes,
2 Days in the Valley,
Two of a Kind,
Escape Plan: The Extractors,
The Death and Life of Bobby Z,
Reincarnated,
Return,
"Hateship, Loveship",
Elvis & Nixon,
Seventh Moon,
Exists,
Lovely Molly,
V/H/S/2,
The Blair Witch Project,
From Dusk till Dawn: The Series,
Simon Killer,
Afterschool,
Simon Killer,
Afterschool,
Some Guy Who Kills People,
Wild Things 2,
Mega Shark Versus Giant Octopus,
The Stepford Wives,
Housesitter,
The Score,
Bowfinger,
The Indian in the Cupboard,
Dirty Rotten Scoundrels,
Death at a Funeral,
What About Bob?,
Little Shop of Horrors,
The Dark Crystal,
The Hairdresser,
Bliss,
All Inclusive,
Greetings from Fukushima,
Enlightenment Guaranteed,
The Final Season,
First Kid,
National Lampoon's Barely Legal,
The Sandlot,
The Sandlot 2,
Ace Ventura Jr.: Pet Detective,
Beethoven's 3rd,
Beethoven's 4th,
Streetwise,
American Heart,
Summer in February,
Killing Jesus,
Another Mother's Son,
Feast of July,
Fatherland,
Sunlight Jr.,
The Judge,
Mr. Woodcock,
Clay Pigeons,
The Change-Up,
Wedding Crashers,
Shanghai Knights,
Tanner Hall,
The Truth About Emanuel,
Tanner Hall,
The Last Stand,
35 and Ticking,
1969,
This Is Martin Bonner,
Morris from America,
The French Lieutenant's Woman,
Everybody Wins,
Morgan - A Suitable Case for Treatment,
Saturday Night and Sunday Morning,
Tom in America,
The Spitfire Grill,
Trailer Park of Terror,
The Savages,
Private Life,
Venus and Serena,
Vile,
Wind River,
The Frontier,
Jungle Child,
After the Truth,
The Tunnel,
The I Inside,
The War Boys,
Why Stop Now,
Used People,
Great Moments in Aviation,
Swept from the Sea,
"To Wong Foo, Thanks for Everything! Julie Newmar",
Bridget Jones: The Edge of Reason,
Le Cœur des hommes,
Le Cœur des hommes 2,
Le Cœur des hommes 3,
Vanishing on 7th Street,
Happy Accidents,
Beirut,
The Call,
Next Stop Wonderland,
Session 9,
Transsiberian,
Stonehearst Asylum,
The Machinist,
Band Baaja Baaraat,
Shuddh Desi Romance,
FAN,
Ladies vs Ricky Bahl,
La Horde,
Hell of the Living Dead,
Terminator II,
Robowar,
Hit Parade of 1943,
Mamba,
Major League,
Major League II,
King Ralph,
The Program,
Cannery Row,
Les deux orphelines vampires,
La Morte Vivante,
The Blood of Heroes,
Michael H – Profession: Director,
The 1000 Eyes of Dr. Maddin,
Idle Hands,
Leprechaun 2,
Mr. Average,
Sarah Would Rather Run,
The Guide,
Bird People,
Lady Chatterley,
Robin and the 7 Hoods,
Young at Heart,
Claudelle Inglish,
Them!,
In Like Flint,
Up Periscope,
The Detective,
Rendezvous in Paris,
The Marquise of O,
Claire's Knee,
The Green Ray,
La Collectionneuse,
A Summer's Tale,
A Tale of Winter,
My Night at Maud's,
The Aviator's Wife,
Tales of the Four Seasons tetralogy,
Full Moon in Paris,
Comedies and Proverbs hexalogy,
Six Moral Tales hexalogy,
Mr. Arkadin,
Journey into Fear,
The Magnificent Ambersons,
The Trial,
Macbeth,
Touch of Evil,
Chimes at Midnight,
Citizen Kane,
Colt 45,
Alleluia,
Calvaire,
Vinyan,
La Crème de la crème,
Dog Pound,
Sheitan,
Les Amants du Pont-Neuf,
Mauvais sang,
Holy Motors,
Tokyo!,
Rambling Rose,
Introducing Dorothy Dandridge,
Real Genius,
Angie,
Three Wishes,
Lost in Yonkers,
Material Girls,
The Prince and Me,
The Mothman Prophecies,
Henry Poole Is Here,
U2 3D,
The Last Word,
Nostalgia,
Going All the Way,
Arlington Road,
I Melt with You,
Q&A,
Peau d'Âne,
The Umbrellas of Cherbourg,
The Mill and the Cross,
Woyzeck,
The Garden of Earthly Delights,
The Night We Never Met,
Demi-sœur,
French Twist,
My Life Is Hell,
Cliente,
This Gun for Hire,
Né quelque part,
One Man and His Cow,
Piégé,
Queen of Montreuil,
Lulu femme nue,
The Aquatic Effect,
Back Soon,
Stormy Weather,
Haut les cœurs!,
The New Adventures of Pippi Longstocking,
Battle of the Bulge,
The Longest Day,
Those Magnificent Men in their Flying Machines,
Swiss Family Robinson,
A Song for Mama,
Umrao Jaan,
Border,
Refugee,
The Playboys,
"Gunpowder, Treason & Plot",
Pure,
The Escapist,
Small Faces,
Regeneration,
Hideous Kinky,
Against the Ropes,
Pandemic,
He Knows You're Alone,
Black Widow,
"Jane Doe: Yes, I Remember It Well",
Jane Doe: Til Death Do Us Part,
The Exam,
Yahsi Bati - The Ottoman Cowboys,
Love Likes Coincidences,
Love Likes Coincidences 2,
G.O.R.A.,
Nosotros los Nobles,
A Sweet Scent of Death,
Truly Human,
The Miracle in Valby,
The Slingshot,
The Drummer,
The Human Resources Manager,
Lemon Tree,
Zaytoun,
Playoff,
The Syrian Bride,
Dancing Arabs - A Borrowed Identity,
Going in Style,
Gigli,
Meet Joe Black,
Midnight Run,
Scent of a Woman,
Beverly Hills Cop,
Kiss of the Spider Woman,
Ironweed,
At Play in the Fields of the Lord,
Carandiru,
Foolish Heart,
Burial Ground,
Nude per l'assassino,
"Faster, Pussycat! Kill! Kill!",
Up!,
The Serpent and the Rainbow,
Vampire in Brooklyn,
Shocker,
Scream 4,
My Soul to Take,
Wes Craven's New Nightmare,
Deadly Friend,
Cursed,
Music of the Heart,
Deadly Blessing,
Scream 2,
The People Under the Stairs,
The Hills Have Eyes Part II,
The Last House on the Left,
Scream 3,
Scream,
Swamp Thing,
Scream,
A Nightmare on Elm Street,
A Nightmare on Elm Street,
Les Anges gardiens,
Ma femme s'appelle Maurice,
The Visitors: Bastille Day,
Just Visiting,
Le Père Noël est une ordure,
Papy fait de la résistance,
Les Visiteurs,
Women,
The Passerby,
Sept morts sur ordonnance,
L'Étudiante,
Les Palmes de M. Schutz,
La Boum,
La Boum 2,
Black Sunday,
Twitch of the Death Nerve,
Planet of the Vampires,
Baron Blood,
Blood and Black Lace,
The Girl Who Knew Too Much,
Black Sabbath,
Ulysses,
Danger: Diabolik,
Days of Wine and Roses,
The Man Who Loved Women,
S.O.B.,
10,
The Party,
Sunset,
Victor Victoria,
Switch,
That's Life!,
The Great Race,
Operation Petticoat,
Blind Date,
Skin Deep,
The Pink Panther,
Peter Gunn,
Son of the Pink Panther,
The Pink Panther Strikes Again,
Revenge of the Pink Panther,
A Shot in the Dark,
Curse of the Pink Panther,
Trail of the Pink Panther,
The Return of the Pink Panther,
Breakfast at Tiffany's,
The Pink Panther,
The Ages of Lulu,
Jamón Jamón,
My Name Is Juani,
Volavérunt,
Lumière and Company,
Torremolinos 73,
Abracadabra,
Blancanieves,
The Barkleys of Broadway,
Annie Get Your Gun,
Torch Song,
Lili,
The Glass Slipper,
Billy Rose's Jumbo,
Please Don't Eat the Daisies,
Cimarron,
Gigi,
The Unsinkable Molly Brown,
High Society,
Easter Parade,
The Door,
The Green Desert,
Kebab Connection,
The Chinese Botanist's Daughters,
Balzac and the Little Chinese Seamstress,
No Place to Go,
Sources of Life,
Lulu and Jimi,
Tod den Hippies!! Es lebe der Punk,
Jew Suss: Rise and Fall,
Agnes and His Brothers,
Atomised,
Reported Missing,
Leviathan,
Cobra,
A Rumor of Angels,
Suicide Kings,
Troop Beverly Hills,
V.I. Warshawski,
The Legend of Awesomest Maximus,
Eddie Macon's Run,
Tough Guys,
Gotcha!,
Revenge of the Nerds,
National Lampoon's Adam & Eve,
The Wonderful World of the Brothers Grimm,
The President's Lady,
Jolson Sings Again,
Journey to the Center of the Earth,
In the Time of the Butterflies,
My Soul Brother,
Todas las mujeres,
Éxtasis,
Grace Is Gone,
People Places Things,
The Incredible Jessica James,
The Winning Season,
Strait-Jacket,
The Tingler,
House on Haunted Hill,
I Saw What You Did,
13 Ghosts,
Losing Isaiah,
Living with the Dead,
A Dangerous Woman,
Grassroots,
Waterland,
Romantics Anonymous,
Marie's Story,
Lightweight,
Une famille à louer,
C'est la vie,
Les Aveux de l'innocent,
I Feel Better,
The Man Who Laughs,
The Best of Youth,
One Hundred Steps,
Piazza Fontana: The Italian Conspiracy,
Wild Blood,
To Love the Damned,
Once You're Born You Can No Longer Hide,
Who Killed Pasolini?,
The Marrying Man,
Little Alvin and the Mini-Munks,
Back to Neverland,
The Brave Little Toaster,
The Three Investigators and the Secret of Skeleton Island,
Tatort: Der hundertste Affe,
Tatort: Brüder,
The Double Hour,
The Burnt Orange Heresy,
The In Crowd,
Mega Python vs. Gatoroid,
Siesta,
Pet Sematary Two,
Urban Legends: Bloody Mary,
Halloweentown II: Kalabar's Revenge,
The Fearless Four,
The Fearless Four,
The Fearless Four,
Heavy Metal 2000,
The Mercenary,
Compañeros,
Django,
The Con Artists,
"Bright Lights, Big City",
The Paper Chase,
Perfect,
Mike's Murder,
The Big Brawl,
Enter the Dragon,
Childhoods,
Free Men,
The Great Muppet Caper,
The Dark Crystal,
Labyrinth,
Draquila – L'Italia che trema,
Viva Zapatero!,
Night Moves,
The Train,
Dead of Winter,
The Miracle Worker,
Target,
Bonnie and Clyde,
Lumière and Company,
Little Big Man,
Alice's Restaurant,
The Last Seduction,
Kill Me Again,
The Great Raid,
Unforgettable,
Rounders,
Joy Ride,
Breaking Bad,
Thunderbolt and Lightfoot,
Desperate Hours,
Sunchaser,
The Pope of Greenwich Village,
To Each His Own Cinema,
Year of the Dragon,
The Deer Hunter,
The Masked Gang,
The Masked Gang: Cyprus,
The Masked Gang: Iraq,
The Nine Lives of Tomas Katz,
Lost in Karastan,
Simon Magus,
The Official Story,
Old Gringo,
The Clown,
Black Widow,
Man Trouble,
Blood and Wine,
Mountains of the Moon,
Brubaker,
Five Easy Pieces,
Head,
The Postman Always Rings Twice,
Poodle Springs,
No Good Deed,
Trash of the Titans,
Saturdays of Thunder,
Homer the Vigilante,
Thirty Minutes over Tokyo,
22 Short Films About Springfield,
The Stone Flower,
Auntie Mame,
The Music Man,
Pocketful of Miracles,
Meet John Doe,
A Hole in the Head,
Arsenic and Old Lace,
The Battle of Russia,
You Can't Take It With You,
Prelude to War,
Lost Horizon,
It Happened One Night,
Mr. Deeds Goes to Town,
Mr. Smith Goes to Washington,
It's a Wonderful Life,
The World Unseen,
I Can't Think Straight,
The Four Horsemen of the Apocalypse,
Ben-Hur: A Tale of the Christ,
Mobsters,
F.T.W.,
The Mountain of the Cannibal God,
Vendetta dal futuro,
The Strange Vice of Mrs. Wardh,
Casablanca Express,
Your Vice Is a Locked Room and Only I Have the Key,
All That Heaven Allows,
There's Always Tomorrow,
A Time to Love and a Time to Die,
Battle Hymn,
Imitation of Life,
Die zwei Leben des Daniel Shore,
The Public Woman,
That Most Important Thing: Love,
Szamanka,
Possession,
Robbery Alla Turca,
The Butterfly's Dream,
Eksi Elmalar,
Magic Carpet Ride,
Vizontele Tuuba,
Vizontele,
Stay Tuned,
The Presidio,
Outland,
Enemies Closer,
The Star Chamber,
Capricorn One,
The Musketeer,
Narrow Margin,
The Relic,
Beyond a Reasonable Doubt,
Timecop,
2010: The Year We Make Contact,
Omar & Salma 3,
Long Live the Queen,
Tom & Thomas,
Into the Arms of Strangers: Stories of the Kindertransport,
There's No Business Like Show Business,
Desk Set,
On the Riviera,
Tin Pan Alley,
State Fair,
With a Song in My Heart,
Snow White and the Three Stooges,
Call Me Madam,
Can-Can,
The Little Princess,
Mother Wore Tights,
An Interview with God,
Dinner for Schmucks,
Recount,
Trumbo,
"Mystery, Alaska",
The Campaign,
All the Way,
Bombshell,
Game Change,
Meet the Parents,
Meet the Fockers,
Meet the Parents trilogy,
Austin Powers: International Man of Mystery,
Austin Powers in Goldmember,
Austin Powers,
Sharktopus vs. Pteracuda,
Attack of the 50 Foot Cheerleader,
Dirty Work,
Farce of the Penguins,
Fathers and Daughters,
Playing the Field,
The Pursuit of Happyness,
There Is No Place Like Home,
The Last Kiss,
Libertarias,
Tirant lo Blanc,
Jealousy,
Lolita's Club,
Lovers,
The Naked Eye,
Lumière and Company,
Distance,
Kidnapping Stella,
She's Out of Control,
Mr. Mom,
The Man with One Red Shoe,
Love at First Bite,
Little Voice,
Blame It on the Bellboy,
Hope Springs,
Brassed Off,
The Boy in the Striped Pyjamas,
Old Dogs,
Buying the Cow,
Wild Hogs,
National Lampoon's Van Wilder,
Alvin and the Chipmunks: The Road Chip,
Kick'n Rush,
Albert,
One-Hand Clapping,
Baby Doom,
Bertram & Co,
Take the Trash,
The Christmas Party,
Three Heists and a Hamster,
All for One,
All for Two,
Camping,
Letters for Amina,
Hardware,
Dust Devil,
The Theatre Bizarre,
Color Out of Space,
The Island of Dr. Moreau,
Dig og mig,
ID A,
The Devil's Hand,
The Roommate,
At Night,
Father of Four - In Japanese Mode,
Father of four - at sea,
Mambo Italiano,
Wedding Night,
Father and Guns 2,
Father and Guns,
This Life,
Django Shoots First,
The Antichrist,
Room 205,
Messengers 2: The Scarecrow,
Aching Hearts,
Barbara,
Miracle,
Comeback,
Angel of the Night,
Oh Happy Day,
Shake It All About,
Happy Ending,
All Inclusive,
Oldboys,
Otto the Rhino,
The Shamer's Daughter,
Otto the Rhino,
"Above the Street, Below the Water",
The Man,
Una Noche,
Dobermann,
The Players,
8,
Flight of the Storks,
Coco Chanel & Igor Stravinsky,
Blueberry,
99 Francs,
Kuma,
Hider in the House,
The Shooter,
In Your Hands,
Little Soldier,
Minor Mishaps,
Nothing's all Bad,
Swinger,
Black Balls,
Ternet Ninja 2,
Checkered Ninja,
Danes Without a Clue,
With Your Permission,
That Time of Year,
Winnie & Karina - The Movie,
Dog Soldiers,
The Reckoning,
Doomsday,
Centurion,
The Descent,
Hellboy,
W.E.,
Filth and Wisdom,
La Maison en Petits Cubes,
The History Boys,
The Lady in the Van,
Center Stage,
The Object of My Affection,
The Madness of King George,
The Crucible,
I-See-You.Com,
11.6,
Broken Horses,
Eklavya: The Royal Guard,
Mission Kashmir,
1942: A Love Story,
Ishq,
Masti,
Super Nani,
Great Grand Masti,
Full On Dhamaal,
Mann,
Masti,
Dont Look Back,
The War Room,
Don's Plum,
Joker,
Jaan-E-Mann,
What a Beautiful Day,
Sole a catinelle,
Cado dalle nubi,
Quo vado?,
Friday the 13th Part 3,
Friday the 13th Part III,
Private Valentine: Blonde & Dangerous,
Soul Man,
Wild Hearts Can't Be Broken,
Texas Rangers,
Big Bully,
Forever Young,
House,
Lake Placid,
Day of the Dead,
Halloween H20: 20 Years Later,
Rough Magic,
Leroy,
3 Deewarein,
Aashayein,
Mr. Nanny,
A Kid in King Arthur's Court,
Single Bells,
Otto – Der Film,
Sisi,
Home of the Brave,
Night and the City,
De-Lovely,
Guilty by Suspicion,
At First Sight,
Life as a House,
If These Walls Could Talk 2,
Sherlock Holmes and the Case of the Silk Stocking,
The One and Only,
Spartacus,
Echo Park,
Das Sacher,
Rudy: The Rudy Giuliani Story,
The Venice Project,
Maria Theresia,
Just a Question of Love,
A Love to Hide,
The Border Post,
Just Between Us,
All for Free,
Metastases,
Cannibal Vegetarian,
The War Game,
Satisfaction,
Gospa,
My Architect,
The Living and the Dead,
Night Train,
I've Loved You So Long,
Before the Winter Chill,
Tous les soleils,
Henry: Portrait of a Serial Killer,
Mad Dog and Glory,
Normal Life,
Wild Things,
The Harvest,
Mr. Nice,
The Devil's Violinist,
SX_Tape,
Immortal Beloved,
Chicago Joe and the Showgirl,
Ivans Xtc,
Two Jacks,
Anna Karenina,
Candyman,
Sordid Lives,
In the Fog,
Bridges of Sarajevo,
My Joy,
The Event,
A Gentle Creature,
Donbass,
Håkan Bråkan & Josef,
Spectacular!,
Love N' Dancing,
From Justin to Kelly,
She's All That,
Boys and Girls,
Cinderella,
Firestarter: Rekindled,
Two-Minute Warning,
Child of Rage,
"Goodbye, Columbus",
Christmas Every Day,
Winter's Bone,
Leave No Trace,
One Life,
One Life,
Still Breathing,
Dr. Dolittle 3,
After Earth,
The Visit,
Wide Awake,
The Happening,
The Village,
Signs,
Lady in the Water,
Unbreakable,
Split,
The Sixth Sense,
Glass,
Unbreakable,
The Last Airbender,
Red State,
Jersey Girl,
Zack and Miri Make a Porno,
